Offer_Price,Total_Shares,QIB,HNI,RII,Issue_Size,Ipo_Success,,
482.82,3862088,1711905,646488,1503695,1864693328,1,,
720.27,286439,123047,39947,123445,206313418.5,1,,
373.18,3498067,1170452,858867,1468748,1305408643,1,,
627.25,2985567,1459011,471259,1055297,1872696901,1,,
692.44,4255140,1812431,1238204,1204505,2946429142,1,,
328.87,2924409,1006974,831401,1086034,961750387.8,1,,
1304.64,3651566,1641700,513924,1495942,4763979066,1,,
1290.47,2807125,1380227,504060,922838,3622510599,1,,
1174.13,2175247,735944,263532,1175771,2554022760,1,,
140.22,2738087,1145550,385425,1207112,383934559.1,1,,
687.22,2399373,1147088,248077,1004208,1648897113,1,,
1032.31,2777875,1349377,628217,800281,2867628141,1,,
1330.72,1467561,805533,393735,268293,1952912774,1,,
1097.33,3417417,1940597,579766,897054,3750034197,1,,
979.98,1961798,819574,386768,755456,1922522804,1,,
1006.31,3397188,1614178,948270,834740,3418624256,1,,
170.05,2988982,1671746,330403,986833,508276389.1,1,,
166.84,2963531,927470,333386,1702675,494435512,1,,
887.41,4901865,1731265,1461666,1708934,4349964020,1,,
1060.05,3633771,2172230,409542,1051999,3851978949,1,,
234.86,4110710,2077912,674445,1358353,965441350.6,1,,
481.88,991537,338097,271881,381559,477801849.6,1,,
920.24,251157,76360,68341,106456,231124717.7,1,,
595.9,1494465,726609,298978,468878,890551693.5,1,,
277.76,331174,138055,93274,99845,91986890.24,1,,
848.35,4873701,1561503,569193,2743005,4134604243,1,,
1451.76,2384447,830189,526248,1028010,3461644777,1,,
1467.02,3542025,1309704,916598,1315723,5196221516,1,,
287.65,3347856,1042122,1000475,1305259,963010778.4,1,,
215.17,1424119,493542,350213,580364,306427685.2,1,,
895.86,1006654,428901,293328,284425,901821052.4,1,,
464.49,2320276,827777,489717,1002782,1077744999,1,,
691.69,418013,164733,114643,138637,289135412,1,,
600.24,4570671,1836729,1270321,1463621,2743499561,0,,
465.12,573808,187961,167146,218701,266889577,1,,
974.43,2395653,1176727,469941,748985,2334396153,1,,
894.09,771177,405917,145757,219503,689501643.9,1,,
729.91,1148641,435048,203214,510379,838404552.3,0,,
177.33,179110,98930,40302,39878,31761576.3,1,,
1183.59,3707775,2164875,654642,888258,4388485412,1,,
1390.57,3673912,1778966,545041,1349905,5108831810,0,,
212.94,1454486,853205,380919,220362,309718248.8,1,,
870.5,1928542,1056476,564094,307972,1678795811,1,,
622.13,1199948,568485,142981,488482,746523649.2,1,,
1459.2,4542698,2025247,859691,1657760,6628704922,0,,
916.11,3458016,1907141,1029753,521122,3167923038,1,,
472.23,4198440,1648055,991792,1558593,1982629321,1,,
279.77,289509,148578,41738,99193,80995932.93,1,,
1257.95,534919,257555,64053,213311,672901356.1,1,,
1028.09,3305340,1471089,344616,1489635,3398187001,1,,
869.56,655486,222090,114525,318871,569984406.2,1,,
1313.84,2474853,952152,689294,833407,3251560866,1,,
604.4,4481533,1363987,695403,2422143,2708638545,1,,
302.02,3057265,1291660,316467,1449138,923355175.3,1,,
669.33,1852342,622636,380542,849164,1239828071,1,,
1184.83,172709,55303,51141,66265,204630804.5,1,,
634.79,3453834,2016696,377178,1059960,2192459285,0,,
576.14,4346010,1443014,593380,2309616,2503910201,1,,
467.1,807307,247410,142148,417749,377093099.7,0,,
718.85,2196145,791740,538684,865721,1578698833,0,,
935.94,4944763,2962656,734305,1247802,4628001482,1,,
485.93,4406055,2039036,920047,1446972,2141034306,1,,
1097.35,2793466,1521424,488147,783895,3065409915,1,,
726.78,919560,367152,187640,364768,668317816.8,1,,
318.06,4908836,1897078,1262907,1748851,1561304378,1,,
150.48,145739,72137,27267,46335,21930804.72,1,,
1113.33,643450,365679,84838,192933,716372188.5,1,,
1290.14,1805702,991083,364804,449815,2329608378,1,,
550.41,4858754,2424983,943764,1490007,2674306789,1,,
392.46,2897632,1050934,343140,1503558,1137204655,0,,
1193.08,3301959,1449550,629080,1223329,3939501244,1,,
1034.59,3249668,1494496,343858,1411314,3362074016,1,,
414.65,3704996,1401414,519358,1784224,1536276591,1,,
316.84,686881,323469,182329,181083,217631376,0,,
1204.9,1003442,379476,128495,495471,1209047266,0,,
681.25,3921293,1808319,1040350,1072624,2671380856,1,,
1379.97,3570897,1396975,452226,1721696,4927730733,1,,
1150.04,2522230,1216084,293938,1012208,2900665389,1,,
745.66,607948,306035,152067,149846,453322505.7,1,,
213.77,1342312,626860,358288,357164,286946036.2,1,,
489.59,497868,255782,54309,187777,243751194.1,1,,
755.1,1443568,634952,367262,441354,1090038197,1,,
896.63,4969777,2896137,748638,1325002,4456051152,1,,
769.39,2078035,836522,427870,813643,1598819349,1,,
1348.97,4624677,2523123,935392,1166162,6238550533,1,,
355.98,4765701,2235170,873320,1657211,1696494242,1,,
973.02,1779563,587860,489596,702107,1731550390,1,,
347.34,1336962,661825,345228,329909,464380381.1,1,,
250.75,1564408,908308,445077,211023,392275306,1,,
963.78,615888,274368,107916,233604,593580536.6,0,,
308.5,2283258,872966,547098,863194,704385093,1,,
1300.11,4770363,2516618,1353392,900353,6201996640,0,,
537.96,1135424,624884,119973,390567,610812695,1,,
1340.84,191948,100587,47128,44233,257371556.3,1,,
638.96,4440037,2294599,1306617,838821,2837006042,1,,
94.05,3694479,1354062,1033256,1307161,347465750,1,,
1027.49,1376727,617809,332029,426889,1414573225,1,,
1077.13,287100,139408,53000,94692,309244023,1,,
1453.65,231235,89449,33427,108359,336134757.8,1,,
732.69,778564,357291,169850,251423,570446057.2,1,,
766.68,1067124,405811,287873,373440,818142628.3,1,,
1407.35,2409111,1116626,638991,653494,3390462366,0,,
383.15,2442223,1276286,677300,488637,935737742.4,1,,
1380.74,3973189,2218553,1068983,685653,5485940980,1,,
569.02,1999899,694050,318892,986957,1137982529,0,,
682.85,3636556,1654100,526868,1455588,2483222265,1,,
782.47,645167,308418,172028,164721,504823822.5,1,,
494.46,1670647,633809,311812,725026,826068115.6,1,,
1010.18,4284377,2216489,1058128,1009760,4327991958,1,,
421.67,4294717,1820868,846407,1627442,1810953317,1,,
755.11,2156660,785784,434967,935909,1628515533,1,,
1184.11,1933312,892772,300980,739560,2289254072,1,,
876.47,1130651,601959,300493,228199,990981682,1,,
288.95,3098742,1837998,459720,801024,895381500.9,1,,
1223.43,2775501,1148664,820121,806716,3395631188,1,,
893.24,1245708,449322,217898,578488,1112716214,1,,
1284.33,4735642,2762211,1365411,608020,6082127090,1,,
1018.26,1634416,798466,338004,497946,1664260436,1,,
397.7,311478,171206,54315,85957,123874800.6,1,,
1038.75,946182,352506,233798,359878,982846552.5,1,,
322.73,4750106,1811303,484524,2454279,1533001709,1,,
1253.01,2872889,1270337,585036,1017516,3599758646,1,,
672.38,4851475,1862535,551961,2436979,3262034761,1,,
1098.55,3394813,1566450,665824,1162539,3729371821,1,,
694.95,1919025,820784,565818,532423,1333626424,0,,
985.16,2673418,997694,439577,1236147,2633744477,1,,
1499.15,2865097,1014403,557620,1293074,4295210168,1,,
423.97,4530190,2403517,750025,1376648,1920664654,1,,
1359.09,3134540,1322511,768689,1043340,4260121969,1,,
1411.63,4556434,1710313,523691,2322430,6431998927,0,,
1281.82,3713484,1665583,413853,1634048,4760018061,0,,
1450.97,3804489,1297684,838519,1668286,5520199404,1,,
1350.37,741790,387141,207853,146796,1001690962,1,,
960.33,4064344,1580076,508908,1975360,3903111474,1,,
1372.1,3928889,1204883,631738,2092268,5390828597,1,,
411.66,2401436,1391951,386936,622549,988575143.8,1,,
347.44,2459836,945980,624163,889693,854645419.8,1,,
705.05,4433148,1631922,825768,1975458,3125590997,0,,
583.15,4064432,1645680,765946,1652806,2370173521,1,,
575.18,3226635,1376351,713978,1136306,1855895919,1,,
1159.84,3569602,1157583,916961,1495058,4140167184,1,,
663.41,2968656,1499062,328146,1141448,1969436077,0,,
1415.09,2348121,928436,453802,965883,3322802546,1,,
1181.59,571730,271785,68400,231545,675550450.7,0,,
220.53,2787819,1352712,345240,1089867,614797724.1,1,,
350.82,102194,53995,20918,27281,35851699.08,1,,
274.11,2388342,1051687,491248,845407,654668425.6,0,,
1479.97,4200751,1912988,1124802,1162961,6216985457,1,,
474.99,1184578,505472,175512,503594,562662704.2,1,,
571.66,2860890,883466,454743,1522681,1635456377,1,,
276.86,763776,303125,222345,238306,211459023.4,1,,
1065.22,331721,149795,57491,124435,353355843.6,1,,
621.52,4573167,2453611,1286556,833000,2842314754,1,,
793.44,4723221,1845104,1169115,1709002,3747592470,1,,
1320.87,2716118,838989,641269,1235860,3587638783,1,,
516.42,2416665,793969,585334,1037362,1248014139,0,,
69.68,708364,313385,103283,291696,49358803.52,1,,
1198.41,2512343,1243338,433734,835271,3010816975,0,,
336.83,571796,273162,103618,195016,192598046.7,1,,
780.26,4273327,2358467,430739,1484121,3334306125,0,,
198.12,4854237,1776008,510272,2567957,961721434.4,0,,
599.62,4491551,1405456,979175,2106920,2693223811,1,,
254.28,4501550,1470289,1102696,1928565,1144654134,1,,
1335.69,3029582,1186490,487063,1356029,4046582382,1,,
674.06,3018252,1412605,449220,1156427,2034482943,1,,
163.06,4619282,1406914,1314519,1897849,753220122.9,1,,
460.22,2728752,1474714,710783,543255,1255826245,1,,
1394.47,3802248,1181069,460551,2160628,5302120769,0,,
1362.64,2604032,1486233,367914,749885,3548358164,1,,
1313.91,3906125,1343966,791097,1771062,5132296699,0,,
179.42,838405,471154,209843,157408,150426625.1,0,,
1111.99,4661547,1527758,489137,2644652,5183593649,1,,
1295.57,1678507,507956,351166,819385,2174623314,1,,
896.52,1995657,1163047,458766,373844,1789146414,1,,
748.66,4487860,2382964,627178,1477718,3359881268,1,,
1097.95,4694388,2509287,933745,1251356,5154203305,0,,
950.55,4495825,1759810,1062481,1673534,4273506454,1,,
786.29,3542120,1851747,449173,1241200,2785133535,0,,
1050.48,2065881,1068067,581842,415972,2170166673,1,,
566.78,271216,112777,79044,79395,153719804.5,0,,
675.95,1288177,571262,183475,533440,870743243.2,1,,
287.48,2637255,1574212,654717,408326,758158067.4,1,,
1446.15,185655,66526,18638,100491,268484978.3,1,,
576.11,2455079,1285133,365534,804412,1414395563,1,,
339.32,2783379,887834,375031,1520514,944456162.3,1,,
741,1884351,768950,270851,844550,1396304091,1,,
437.71,401095,229136,46543,125416,175563292.5,1,,
1047.84,2888266,1661939,617419,608908,3026440645,1,,
872.21,1169949,404221,128344,637384,1020441217,1,,
66.9,3088183,968759,830376,1289048,206599442.7,1,,
1446.38,1614123,537307,175876,900940,2334635225,1,,
651.01,3963559,1979391,814853,1169315,2580316545,1,,
530.03,1190048,369757,146437,673854,630761141.4,1,,
760.21,1106845,614449,228452,263944,841434637.5,1,,
703.47,1454661,643351,377050,434260,1023310374,1,,
448.73,319108,148546,57256,113306,143193332.8,1,,
993.36,4018235,1489096,768263,1760876,3991553920,1,,
923.05,2024395,899290,542741,582364,1868617805,0,,
222.62,4517289,2357364,1128490,1031435,1005638877,1,,
629.29,4931016,1547721,1271455,2111840,3103039059,1,,
1306.67,2200066,1095252,429980,674834,2874760240,1,,
592.28,610673,300139,175762,134772,361689404.4,1,,
319.42,1063533,505469,113290,444774,339713710.9,1,,
537.5,3657670,1752695,602859,1302116,1965997625,0,,
270.21,3745880,1245688,601705,1898487,1012174235,1,,
1406.86,3747659,1262722,695918,1789019,5272431541,0,,
1388.86,3671065,2072125,628559,970381,5098595336,0,,
143.42,3863054,1352688,994389,1515977,554039204.7,1,,
465.52,241219,109486,42655,89078,112292268.9,1,,
1371.06,3567822,1741824,669343,1156655,4891698031,1,,
1438.37,3803809,1864980,467733,1471096,5471284751,0,,
975.21,4828055,1751673,1055614,2020768,4708367517,1,,
319.11,2568284,1108323,575384,884577,819565107.2,0,,
1036.41,4452204,1901401,463782,2087021,4614308748,1,,
1491.26,1006256,388154,169852,448250,1500589323,1,,
75.56,4466790,1680309,511980,2274501,337510652.4,1,,
1264.88,3208150,1916790,592503,698857,4057924772,1,,
1310.97,1620042,525588,448892,645562,2123826461,1,,
307.8,4896825,2115491,908351,1872983,1507242735,1,,
1302.68,3412789,1079814,687102,1645873,4445771975,1,,
1483.15,2384665,1069038,612193,703434,3536815895,0,,
288.95,2577676,982239,537205,1058232,744819480.2,1,,
325.79,2042544,1055328,484843,502373,665440409.8,1,,
880.92,3444855,1587432,1030676,826747,3034641667,1,,
480.79,3447676,1380631,488045,1579000,1657608144,0,,
777.9,3809520,1411315,902134,1496071,2963425608,1,,
1417.82,3841811,2003234,994351,844226,5446996472,1,,
600.44,791637,457186,112137,222314,475330520.3,0,,
1266.57,838917,305642,164252,369023,1062547105,1,,
423.82,2990232,1493047,547705,949480,1267320126,1,,
90.68,4787859,2640404,719125,1428330,434163054.1,1,,
164.93,1157981,638121,296834,223026,190985806.3,0,,
1246.37,3414150,1050507,932068,1431575,4255294135,1,,
1251.84,1380556,473268,402330,504958,1728235223,1,,
1082.99,1818866,879467,542112,397287,1969813689,1,,
83.67,2916817,877909,530365,1508543,244050078.4,1,,
1383.53,4719445,2471638,1151321,1096486,6529493741,1,,
1390.39,2716316,1214007,278712,1223597,3776738603,0,,
140.39,3988902,2141374,658493,1189035,560001951.8,1,,
1109.5,505943,192874,117586,195483,561343758.5,0,,
441.2,1080382,367814,127790,584778,476664538.4,1,,
119,4046452,2415899,529239,1101314,481527788,1,,
862.07,1760381,837223,411558,511600,1517571649,1,,
707.63,1279626,625822,277622,376182,905501746.4,1,,
80.28,1961763,648528,332924,980311,157490333.6,1,,
1029.88,3122409,1312201,893182,917026,3215706581,1,,
635.22,3737825,1642329,969655,1125841,2374341197,1,,
1123.89,4293494,2499367,553890,1240237,4825414972,1,,
929.77,1879012,1089557,545282,244173,1747048987,0,,
1354.33,3231095,1247476,683493,1300126,4375968891,1,,
274.3,2184750,762623,357736,1064391,599276925,1,,
216.96,1135999,625844,274440,235715,246466343,0,,
752.34,4860554,1672770,584174,2603610,3656789196,1,,
1348.42,1615445,724545,370018,520882,2178298347,0,,
999.08,1418913,700468,358753,359692,1417607600,1,,
200.47,4596073,2527821,1255626,812626,921374754.3,1,,
387.28,3595833,1702039,951593,942201,1392594204,1,,
403.41,3588331,1093604,1071851,1422876,1447568609,1,,
804.94,642561,235953,190572,216036,517223051.3,1,,
1225.13,1299728,648993,301460,349275,1592335765,1,,
600.51,3751209,1710487,769557,1271165,2252638517,1,,
364.41,2162868,1073236,588223,501409,788170727.9,1,,
768.22,2274692,1116527,354956,803209,1747463888,1,,
177.04,1618428,623608,297375,697445,286526493.1,1,,
315.93,3709482,2078028,540470,1090984,1171936648,1,,
1452.84,1028891,372913,184561,471417,1494814000,1,,
466.97,2257160,1339834,429425,487901,1054026005,1,,
1392.7,2687003,1359988,686864,640151,3742189078,1,,
761.02,3668169,1490520,471029,1706620,2791549972,1,,
497.67,3436913,1996580,883385,556948,1710448493,0,,
581.8,3135190,1712351,433611,989228,1824053542,0,,
1418.69,1747323,1027023,508358,211942,2478909667,1,,
475.39,3854182,1198916,412605,2242661,1832239581,0,,
342.9,4804798,1554125,605887,2644786,1647565234,1,,
1188.8,4203522,2504165,459166,1240191,4997146954,1,,
461.84,1721367,857680,499151,364536,794996135.3,1,,
516.01,2965300,1007973,555726,1401601,1530124453,1,,
518.11,745542,368463,107068,270011,386272765.6,1,,
1036.68,3798253,1837714,626182,1334357,3937572920,1,,
702.92,1477564,786226,269262,422076,1038609287,1,,
1234.01,3260247,1535924,927219,797104,4023177400,0,,
1009.87,3582269,1900924,618805,1062540,3617625995,1,,
261.29,4708235,2633267,898432,1176536,1230214723,1,,
1302.53,2858013,1415604,423892,1018517,3722647673,1,,
397.12,4524613,1873852,497505,2153256,1796814315,1,,
391.5,2529518,1380045,621798,527675,990306297,1,,
420.31,1591538,498783,256283,836472,668939336.8,1,,
655.49,1327089,712032,367875,247182,869893568.6,1,,
134.86,3066252,1097732,818854,1149666,413514744.7,0,,
1311.31,2870503,1180973,408558,1280972,3764119289,1,,
1118.66,1525089,608725,285020,631344,1706056061,1,,
1040.45,2763621,1255682,417477,1090462,2875409469,1,,
197.89,936791,374350,176604,385837,185381571,1,,
798.76,2686859,1120086,560301,1006472,2146155495,1,,
717.23,3408559,1243044,721316,1444199,2444720772,1,,
243.59,4115373,1867449,585880,1662044,1002463709,1,,
1455.12,3044637,1438409,792245,813983,4430312191,0,,
1391.16,1026705,604572,158679,263454,1428310928,1,,
529.63,4560506,2250174,798326,1512006,2415380793,1,,
735.83,2537002,1387232,300626,849144,1866802182,1,,
767.38,4881125,2496394,1168969,1215762,3745677703,1,,
847.53,1841776,1102478,218639,520659,1560960413,1,,
647.15,2643315,1381849,464188,797278,1710621302,0,,
137.59,1995899,880155,274423,841321,274615743.4,1,,
185.32,248169,82460,42450,123259,45990679.08,1,,
1385.01,2960258,1038957,670402,1250899,4099986933,1,,
1311.51,204408,120192,42655,41561,268083136.1,1,,
981.27,4867166,2460659,504413,1902094,4776003981,1,,
662.32,3867896,1393673,919204,1555019,2561784879,1,,
830.39,4397150,1633783,1187682,1575685,3651349389,1,,
79.75,4021279,1887835,943655,1189789,320697000.3,1,,
653.18,4871653,2557546,875696,1438411,3182066307,0,,
226.66,4408028,2405311,1237565,765152,999123626.5,1,,
702.69,4429484,1581525,1256026,1591933,3112554112,1,,
755.49,3969479,1407603,1078306,1483570,2998901690,1,,
946.19,193004,79271,29539,84194,182618454.8,1,,
1206.88,138572,42443,32987,63142,167239775.4,1,,
1017.29,808743,399272,186729,222742,822726166.5,1,,
570.75,3304626,1482836,928565,893225,1886115290,1,,
1047.4,4148099,1852690,1108801,1186608,4344718893,1,,
54.19,4943798,2686970,621423,1635405,267904413.6,0,,
941.95,3263405,1595014,586954,1081437,3073964340,1,,
1334.74,2061711,869401,489062,703248,2751848140,1,,
521.71,731478,336269,128337,266872,381619387.4,1,,
576.69,1905853,759109,457100,689644,1099086367,1,,
337.39,2924297,1091667,694400,1138230,986628564.8,1,,
1189.23,2824930,1099302,680152,1045476,3359491504,1,,
1211.18,1649873,751446,326431,571996,1998293180,1,,
1489.53,1884635,856798,453488,574349,2807220372,1,,
219.11,1714075,712683,211709,789683,375570973.3,1,,
1179.5,365457,213619,44074,107764,431056531.5,1,,
942.07,3230733,1784347,859037,587349,3043576637,1,,
1045.65,4700725,2634352,1140218,926155,4915313096,1,,
182.43,3893165,1176003,1060700,1656462,710230091,0,,
298.18,2475167,1438226,641883,395058,738045296.1,1,,
625.5,4269729,2062905,1269549,937275,2670715490,1,,
687.89,4521700,2392989,1109167,1019544,3110432213,1,,
959.92,4519549,2203268,967483,1348798,4338405476,1,,
188.66,4517400,1979461,927239,1610700,852252684,1,,
866.21,3116506,952959,428496,1735051,2699548662,1,,
705.79,2845111,1325859,508992,1010260,2008050893,1,,
658.08,798795,424038,124306,250451,525671013.6,1,,
1173.27,3902523,1525613,818525,1558385,4578713160,1,,
1456.73,2569280,1272718,482718,813844,3742747254,1,,
535.16,3307191,1857355,826001,623835,1769876336,0,,
899.03,2912414,1621671,540902,749841,2618347558,0,,
422.79,4818486,2406563,977270,1434653,2037207696,1,,
1175.92,3377470,1740276,470643,1166551,3971634522,0,,
831.83,328477,141062,72204,115211,273237022.9,1,,
776.7,3942879,1572243,669656,1700980,3062434119,1,,
503.7,3028031,1291027,409084,1327920,1525219215,1,,
507.5,4120869,1709556,610663,1800650,2091341018,1,,
1236.04,1661538,754077,308474,598987,2053727430,1,,
